speaker,language,clip,phone,vot_ms
VF19A,E,66,K,47.0
VF19A,E,67,G,24.999999999999993
VF19A,E,68,K,70.0
VF19A,E,69,K,74.0
VF19A,E,7,G,23.999999999999993
VF19A,E,70,K,4.99999999999999
VF19A,E,71,G,30.0
VF19A,E,72,K,5.000000000000004
VF19A,E,73,K,80.99999999999999
VF19A,E,74,K,56.0
VF19A,E,75,K,75.0
VF19A,E,76,K,4.999999999999977
VF19A,E,77,K,90.99999999999999
VF19A,E,78,K,59.999999999999986
VF19A,E,79,G,5.000000000000004
VF19A,E,8,G,31.0
VF19A,E,80,G,34.0
VF19A,E,81,G,22.999999999999993
VF19A,E,82,K,119.0
VF19A,E,83,G,12.999999999999998
VF19A,E,84,G,37.00000000000001
VF19A,E,85,K,74.0
VF19A,E,86,G,41.99999999999999
VF19A,E,87,K,49.0
VF19A,E,88,K,34.0
VF19A,E,89,G,45.0
VF19A,E,9,K,61.00000000000001
VF19A,E,90,K,63.0
VF19A,E,91,K,4.99999999999999
VF19A,E,92,K,72.00000000000001
VF19A,E,93,G,23.000000000000007
VF19A,E,94,K,76.99999999999999
VF19A,E,95,G,23.000000000000007
VF19A,E,96,K,30.0
VF19A,E,97,G,23.0
VF19A,E,98,K,39.00000000000001
VF19A,E,99,K,4.99999999999999
