phone,minTime,maxTime,k total,kw total,g total,gw total
g,1310.611,1310.701,,,,
g,1312.931,1312.991,,,,
g,1318.61,1318.66,,,,
g,1321.393,1321.453,,,,
g,1321.753,1321.803,,,,
g,1323.603,1323.673,,,,
g,1324.517,1324.547,,,,
g,1333.521,1333.581,,,,
g,1388.829,1388.929,,,,
g,1390.109,1390.179,,,,
g,1409.99,1410.04,,,,
k,1418.632,1418.662,,,,
g,1442.512,1442.572,,,,
g,1445.263,1445.373,,,,
g,1448.963,1449.023,,,,
g,1465.049,1465.099,,,,
g,1468.722,1468.852,,,,
g,1475.576,1475.616,,,,
g,1496.315,1496.345,,,,
g,1503.337,1503.417,,,,
g,1503.537,1503.617,,,,
g,1505.702,1505.752,,,,
g,1508.454,1508.514,,,,
g,1509.134,1509.164,,,,
,,,30,0,174,4
