phone,minTime,maxTime,k total,kw total,g total,gw total
g,1681.291,1681.341,,,,
g,1687.771,1687.841,,,,
g,1688.681,1688.771,,,,
g,1697.888,1697.968,,,,
g,1698.178,1698.268,,,,
g,1723.767,1723.847,,,,
k,1724.787,1724.857,,,,
k,1728.743,1728.873,,,,
g,1730.863,1730.943,,,,
g,1734.85,1734.92,,,,
k,1738.89,1738.96,,,,
k,1750.278,1750.328,,,,
g,1753.076,1753.146,,,,
g,1758.122,1758.192,,,,
g,1763.554,1763.624,,,,
g,1795.33,1795.39,,,,
g,1796.812,1796.882,,,,
,,,58,0,227,3
