speaker,language,clip,phone,vot_ms
VM19B,E,42,G,25.999999999999996
VM19B,E,43,G,24.999999999999993
VM19B,E,44,G,34.0
VM19B,E,45,K,72.99999999999999
VM19B,E,46,K,44.0
VM19B,E,47,K,5.000000000000004
VM19B,E,48,K,54.99999999999999
VM19B,E,49,K,41.00000000000001
VM19B,E,5,G,4.99999999999999
VM19B,E,50,K,5.000000000000004
VM19B,E,51,G,5.000000000000004
VM19B,E,52,K,119.00000000000001
VM19B,E,53,G,4.99999999999999
VM19B,E,54,G,27.000000000000004
VM19B,E,55,K,5.000000000000004
VM19B,E,56,K,53.00000000000001
VM19B,E,57,K,55.00000000000001
VM19B,E,58,K,51.0
VM19B,E,59,G,19.999999999999996
VM19B,E,6,G,20.000000000000004
VM19B,E,60,K,53.00000000000001
VM19B,E,61,K,73.0
VM19B,E,62,K,41.00000000000001
VM19B,E,63,K,72.0
VM19B,E,64,K,71.00000000000001
VM19B,E,65,K,34.99999999999999
VM19B,E,66,K,81.0
VM19B,E,67,K,80.99999999999999
VM19B,E,68,K,4.99999999999999
VM19B,E,69,K,43.0
VM19B,E,7,K,59.0
VM19B,E,70,K,5.000000000000004
VM19B,E,71,K,5.000000000000004
VM19B,E,72,G,118.0
VM19B,E,73,K,5.000000000000004
VM19B,E,74,G,32.0
VM19B,E,75,G,25.0
VM19B,E,76,G,15.0
VM19B,E,77,K,5.000000000000004
VM19B,E,78,G,30.0
VM19B,E,79,K,47.0
VM19B,E,8,K,79.99999999999999
VM19B,E,80,K,60.999999999999986
VM19B,E,81,G,25.999999999999996
VM19B,E,82,K,5.000000000000004
VM19B,E,83,G,32.0
VM19B,E,84,K,50.0
VM19B,E,85,G,27.999999999999996
VM19B,E,86,K,60.000000000000014
VM19B,E,87,K,48.0
VM19B,E,9,K,53.00000000000001
