phone,minTime,maxTime
k,853.82,853.86
k,882.038,882.118
k,882.478,882.538
k,890.33,890.41
k,893.71,893.76
k,895.75,895.82
k,899.446,899.496
k,924.206,924.246
k,931.298,931.348
k,932.798,932.838
k,932.928,932.978
k,971.292,971.332
k,971.592,971.692
k,974.651,974.701
k,975.351,975.421
k,985.919,985.979
k,991.77,991.8
k,991.89,991.92
k,1009.494,1009.534
k,1009.704,1009.734
k,1019.377,1019.477
k,1020.967,1021.017
k,1023.087,1023.167
k,1023.497,1023.597
k,1025.577,1025.627
k,1031.278,1031.348
k,1032.278,1032.308
k,1032.428,1032.478
k,1039.164,1039.234
k,1046.748,1046.778
k,1067.632,1067.672
k,1067.812,1067.872
k,1077.178,1077.248
k,1079.658,1079.728
k,1080.468,1080.528
k,1081.518,1081.568
k,1083.72,1083.75
k,1090.172,1090.222
k,1097.133,1097.203
k,1102.809,1102.849
k,1104.418,1104.518
k,1107.918,1107.948
k,1109.258,1109.288
k,1110.308,1110.368
k,1113.821,1113.921
k,1114.341,1114.401
k,1114.811,1114.871
k,1114.981,1115.021
k,1116.251,1116.281
k,1116.831,1116.881
k,1118.171,1118.201
k,1120.264,1120.374
k,1120.774,1120.814
k,1121.204,1121.264
k,1123.304,1123.394
k,1124.764,1124.794
k,1124.884,1124.914
k,1147.396,1147.426
k,1148.956,1149.006
k,1154.15,1154.25
k,1157.796,1157.826
k,1169.786,1169.826
k,1170.786,1170.816
k,1172.857,1172.887
k,1189.135,1189.195
k,1210.828,1210.878
k,1210.968,1211.018
k,1215.038,1215.098
k,1216.236,1216.266
k,1216.386,1216.426
k,1225.419,1225.469
k,1225.559,1225.629
k,1227.876,1227.936
k,1229.146,1229.186
k,1230.876,1230.916
k,1230.916,1230.996
k,1232.121,1232.151
k,1232.221,1232.251
k,1233.251,1233.281
k,1235.474,1235.514
k,1235.704,1235.744
k,1242.552,1242.752
k,1242.962,1243.072
k,1246.39,1246.43
k,1246.61,1246.69
k,1250.384,1250.434
k,1253.427,1253.467
k,1253.657,1253.847
k,1256.547,1256.607
k,1266.812,1266.882
k,1268.277,1268.327
k,1270.317,1270.387
k,1274.397,1274.467
k,1277.557,1277.617
k,1296.451,1296.521
k,1297.071,1297.161
k,1306.936,1307.016
k,1309.226,1309.316
k,1312.284,1312.344
k,1315.34,1315.42
k,1359.791,1359.831
k,1359.831,1359.891
k,1360.521,1360.571
k,1360.721,1360.771
k,1366.351,1366.381
k,1366.471,1366.511
k,1376.111,1376.201
k,1418.234,1418.334
k,1421.184,1421.274
k,1427.635,1427.695
k,1432.047,1432.097
k,1432.207,1432.247
k,1432.247,1432.287
k,1437.55,1437.59
k,1437.78,1437.85
k,1439.035,1439.125
k,1442.145,1442.175
k,1442.255,1442.295
k,1450.743,1450.783
k,1450.783,1450.853
k,1462.292,1462.332
k,1462.502,1462.592
k,1473.297,1473.347
k,1489.431,1489.541
k,1491.551,1491.591
k,1491.951,1491.991
k,1492.091,1492.141
k,1492.471,1492.601
k,1492.721,1492.781
k,1494.543,1494.633
k,1498.383,1498.443
k,1498.603,1498.653
k,1504.907,1504.937
k,1506.803,1506.833
k,1510.583,1510.623
k,1510.713,1510.753
k,1511.947,1512.017
k,1514.797,1514.837
k,1514.917,1514.957
k,1514.957,1514.987
k,1518.356,1518.406
k,1522.214,1522.254
k,1524.95,1525.02
k,1527.49,1527.54
k,1531.432,1531.472
k,1531.552,1531.582
