filename, type, duration(msec)
VF21B/VF21B_C/VF21B_C_clip(98).wav,POS_VOT,31
VF21B/VF21B_C/VF21B_C_clip(67).wav,POS_VOT,32
VF21B/VF21B_C/VF21B_C_clip(97).wav,POS_VOT,21
VF21B/VF21B_C/VF21B_C_clip(47).wav,POS_VOT,21
VF21B/VF21B_C/VF21B_C_clip(26).wav,POS_VOT,73
VF21B/VF21B_C/VF21B_C_clip(60).wav,POS_VOT,23
VF21B/VF21B_C/VF21B_C_clip(96).wav,POS_VOT,16
VF21B/VF21B_C/VF21B_C_clip(22).wav,POS_VOT,64
VF21B/VF21B_C/VF21B_C_clip(33).wav,POS_VOT,35
VF21B/VF21B_C/VF21B_C_clip(75).wav,POS_VOT,44
VF21B/VF21B_C/VF21B_C_clip(74).wav,POS_VOT,25
VF21B/VF21B_C/VF21B_C_clip(39).wav,POS_VOT,20
VF21B/VF21B_C/VF21B_C_clip(3).wav,POS_VOT,100
VF21B/VF21B_C/VF21B_C_clip(63).wav,POS_VOT,31
VF21B/VF21B_C/VF21B_C_clip(77).wav,POS_VOT,5
VF21B/VF21B_C/VF21B_C_clip(61).wav,POS_VOT,40
VF21B/VF21B_C/VF21B_C_clip(40).wav,POS_VOT,121
VF21B/VF21B_C/VF21B_C_clip(29).wav,NEG_VOT,71
VF21B/VF21B_C/VF21B_C_clip(24).wav,POS_VOT,50
VF21B/VF21B_C/VF21B_C_clip(78).wav,POS_VOT,17
VF21B/VF21B_C/VF21B_C_clip(93).wav,POS_VOT,65
VF21B/VF21B_C/VF21B_C_clip(9).wav,POS_VOT,85
VF21B/VF21B_C/VF21B_C_clip(6).wav,POS_VOT,31
VF21B/VF21B_C/VF21B_C_clip(35).wav,POS_VOT,24
VF21B/VF21B_C/VF21B_C_clip(69).wav,POS_VOT,23
VF21B/VF21B_C/VF21B_C_clip(76).wav,POS_VOT,35
VF21B/VF21B_C/VF21B_C_clip(5).wav,POS_VOT,75
VF21B/VF21B_C/VF21B_C_clip(94).wav,POS_VOT,5
VF21B/VF21B_C/VF21B_C_clip(36).wav,POS_VOT,47
VF21B/VF21B_C/VF21B_C_clip(34).wav,POS_VOT,30
VF21B/VF21B_C/VF21B_C_clip(7).wav,POS_VOT,66
VF21B/VF21B_C/VF21B_C_clip(86).wav,POS_VOT,27
VF21B/VF21B_C/VF21B_C_clip(38).wav,POS_VOT,20
VF21B/VF21B_C/VF21B_C_clip(1).wav,POS_VOT,24
VF21B/VF21B_C/VF21B_C_clip(25).wav,POS_VOT,25
VF21B/VF21B_C/VF21B_C_clip(0).wav,POS_VOT,28
VF21B/VF21B_C/VF21B_C_clip(4).wav,POS_VOT,87
VF21B/VF21B_C/VF21B_C_clip(56).wav,POS_VOT,27
VF21B/VF21B_C/VF21B_C_clip(55).wav,POS_VOT,14
VF21B/VF21B_C/VF21B_C_clip(82).wav,POS_VOT,29
VF21B/VF21B_C/VF21B_C_clip(85).wav,POS_VOT,23
VF21B/VF21B_C/VF21B_C_clip(70).wav,POS_VOT,64
VF21B/VF21B_C/VF21B_C_clip(45).wav,POS_VOT,5
VF21B/VF21B_C/VF21B_C_clip(43).wav,POS_VOT,5
VF21B/VF21B_C/VF21B_C_clip(71).wav,POS_VOT,13
VF21B/VF21B_C/VF21B_C_clip(51).wav,POS_VOT,28
VF21B/VF21B_C/VF21B_C_clip(30).wav,POS_VOT,16
VF21B/VF21B_C/VF21B_C_clip(37).wav,POS_VOT,48
VF21B/VF21B_C/VF21B_C_clip(32).wav,POS_VOT,24
VF21B/VF21B_C/VF21B_C_clip(31).wav,POS_VOT,21
VF21B/VF21B_C/VF21B_C_clip(48).wav,POS_VOT,29
VF21B/VF21B_C/VF21B_C_clip(101).wav,POS_VOT,31
VF21B/VF21B_C/VF21B_C_clip(41).wav,POS_VOT,5
VF21B/VF21B_C/VF21B_C_clip(90).wav,POS_VOT,25
VF21B/VF21B_C/VF21B_C_clip(81).wav,POS_VOT,33
VF32A/VF32A_E/VF32A_E_clip(114).wav,POS_VOT,78
VF32A/VF32A_E/VF32A_E_clip(94).wav,POS_VOT,22
VF32A/VF32A_E/VF32A_E_clip(35).wav,POS_VOT,36
VF32A/VF32A_E/VF32A_E_clip(92).wav,POS_VOT,29
VF32A/VF32A_E/VF32A_E_clip(109).wav,POS_VOT,24
VF32A/VF32A_E/VF32A_E_clip(42).wav,POS_VOT,19
VF32A/VF32A_E/VF32A_E_clip(59).wav,POS_VOT,58
VF32A/VF32A_E/VF32A_E_clip(30).wav,POS_VOT,18
VF32A/VF32A_E/VF32A_E_clip(46).wav,POS_VOT,130
VF32A/VF32A_E/VF32A_E_clip(95).wav,POS_VOT,60
VF32A/VF32A_E/VF32A_E_clip(12).wav,POS_VOT,24
VF32A/VF32A_E/VF32A_E_clip(5).wav,POS_VOT,63
VF32A/VF32A_E/VF32A_E_clip(66).wav,POS_VOT,5
VF32A/VF32A_E/VF32A_E_clip(70).wav,POS_VOT,46
VF32A/VF32A_E/VF32A_E_clip(48).wav,POS_VOT,88
VF32A/VF32A_E/VF32A_E_clip(85).wav,POS_VOT,60
VF32A/VF32A_E/VF32A_E_clip(68).wav,POS_VOT,23
VF32A/VF32A_E/VF32A_E_clip(37).wav,POS_VOT,15
VF32A/VF32A_E/VF32A_E_clip(80).wav,POS_VOT,152
VF32A/VF32A_E/VF32A_E_clip(71).wav,POS_VOT,86
VF32A/VF32A_E/VF32A_E_clip(11).wav,POS_VOT,61
VF32A/VF32A_E/VF32A_E_clip(107).wav,POS_VOT,56
VF32A/VF32A_E/VF32A_E_clip(41).wav,POS_VOT,54
VF32A/VF32A_E/VF32A_E_clip(65).wav,POS_VOT,18
VF32A/VF32A_E/VF32A_E_clip(26).wav,POS_VOT,5
VF32A/VF32A_E/VF32A_E_clip(77).wav,POS_VOT,35
VF32A/VF32A_E/VF32A_E_clip(13).wav,POS_VOT,52
VF32A/VF32A_E/VF32A_E_clip(45).wav,POS_VOT,95
VF32A/VF32A_E/VF32A_E_clip(7).wav,POS_VOT,22
VF32A/VF32A_E/VF32A_E_clip(119).wav,POS_VOT,70
VF32A/VF32A_E/VF32A_E_clip(81).wav,NEG_VOT,14
VF32A/VF32A_E/VF32A_E_clip(75).wav,POS_VOT,41
VF32A/VF32A_E/VF32A_E_clip(103).wav,POS_VOT,31
VF32A/VF32A_E/VF32A_E_clip(28).wav,POS_VOT,59
VF32A/VF32A_E/VF32A_E_clip(86).wav,NEG_VOT,111
VF32A/VF32A_E/VF32A_E_clip(51).wav,POS_VOT,49
VF32A/VF32A_E/VF32A_E_clip(17).wav,POS_VOT,45
VF32A/VF32A_E/VF32A_E_clip(72).wav,POS_VOT,30
VF32A/VF32A_E/VF32A_E_clip(120).wav,POS_VOT,26
VF32A/VF32A_E/VF32A_E_clip(6).wav,POS_VOT,81
VF32A/VF32A_E/VF32A_E_clip(96).wav,POS_VOT,23
VF32A/VF32A_E/VF32A_E_clip(78).wav,POS_VOT,32
VF32A/VF32A_E/VF32A_E_clip(105).wav,POS_VOT,44
VF32A/VF32A_E/VF32A_E_clip(52).wav,POS_VOT,70
VF32A/VF32A_E/VF32A_E_clip(91).wav,POS_VOT,34
VF32A/VF32A_E/VF32A_E_clip(14).wav,POS_VOT,39
VF32A/VF32A_E/VF32A_E_clip(82).wav,POS_VOT,24
VF32A/VF32A_E/VF32A_E_clip(34).wav,POS_VOT,49
VF32A/VF32A_E/VF32A_E_clip(110).wav,POS_VOT,32
VF32A/VF32A_E/VF32A_E_clip(74).wav,POS_VOT,37
VF32A/VF32A_E/VF32A_E_clip(54).wav,POS_VOT,81
VF32A/VF32A_E/VF32A_E_clip(60).wav,NEG_VOT,5
VF32A/VF32A_E/VF32A_E_clip(29).wav,POS_VOT,36
VF32A/VF32A_E/VF32A_E_clip(111).wav,POS_VOT,57
VF32A/VF32A_E/VF32A_E_clip(9).wav,POS_VOT,20
VF32A/VF32A_E/VF32A_E_clip(73).wav,POS_VOT,60
VF32A/VF32A_E/VF32A_E_clip(32).wav,POS_VOT,5
VF32A/VF32A_E/VF32A_E_clip(100).wav,NEG_VOT,125
VF32A/VF32A_E/VF32A_E_clip(123).wav,POS_VOT,62
VF32A/VF32A_E/VF32A_E_clip(116).wav,POS_VOT,46
VF32A/VF32A_E/VF32A_E_clip(106).wav,NEG_VOT,5
VF32A/VF32A_E/VF32A_E_clip(3).wav,POS_VOT,61
VF32A/VF32A_E/VF32A_E_clip(108).wav,POS_VOT,99
VF32A/VF32A_E/VF32A_E_clip(19).wav,POS_VOT,38
VF32A/VF32A_E/VF32A_E_clip(90).wav,POS_VOT,24
VF32A/VF32A_E/VF32A_E_clip(8).wav,NEG_VOT,5
VF32A/VF32A_E/VF32A_E_clip(69).wav,POS_VOT,38
VF32A/VF32A_E/VF32A_E_clip(20).wav,POS_VOT,75
VF32A/VF32A_E/VF32A_E_clip(67).wav,POS_VOT,5
VF32A/VF32A_E/VF32A_E_clip(21).wav,POS_VOT,41
VF32A/VF32A_E/VF32A_E_clip(1).wav,POS_VOT,92
VF32A/VF32A_E/VF32A_E_clip(122).wav,POS_VOT,66
VF32A/VF32A_E/VF32A_E_clip(25).wav,POS_VOT,62
VF32A/VF32A_E/VF32A_E_clip(43).wav,POS_VOT,62
VF32A/VF32A_E/VF32A_E_clip(102).wav,POS_VOT,63
VF32A/VF32A_E/VF32A_E_clip(93).wav,NEG_VOT,49
VF32A/VF32A_E/VF32A_E_clip(39).wav,POS_VOT,95
VF32A/VF32A_E/VF32A_E_clip(97).wav,NEG_VOT,84
VF32A/VF32A_E/VF32A_E_clip(49).wav,POS_VOT,40
VF32A/VF32A_E/VF32A_E_clip(62).wav,POS_VOT,71
VF32A/VF32A_E/VF32A_E_clip(15).wav,POS_VOT,57
VF32A/VF32A_E/VF32A_E_clip(84).wav,POS_VOT,82
VF32A/VF32A_E/VF32A_E_clip(104).wav,POS_VOT,35
VF32A/VF32A_E/VF32A_E_clip(27).wav,POS_VOT,35
VF32A/VF32A_E/VF32A_E_clip(124).wav,POS_VOT,87
VF32A/VF32A_E/VF32A_E_clip(113).wav,POS_VOT,64
VF32A/VF32A_E/VF32A_E_clip(117).wav,POS_VOT,38
VF32A/VF32A_E/VF32A_E_clip(53).wav,POS_VOT,109
VF32A/VF32A_E/VF32A_E_clip(121).wav,POS_VOT,85
VF32A/VF32A_E/VF32A_E_clip(87).wav,POS_VOT,58
VF32A/VF32A_E/VF32A_E_clip(58).wav,POS_VOT,5
VF32A/VF32A_E/VF32A_E_clip(88).wav,POS_VOT,27
VF32A/VF32A_E/VF32A_E_clip(76).wav,POS_VOT,30
VF32A/VF32A_E/VF32A_E_clip(101).wav,POS_VOT,29
VF32A/VF32A_E/VF32A_E_clip(24).wav,POS_VOT,69
VF32A/VF32A_E/VF32A_E_clip(125).wav,POS_VOT,41
VF32A/VF32A_E/VF32A_E_clip(50).wav,POS_VOT,30
VF32A/VF32A_E/VF32A_E_clip(10).wav,POS_VOT,82
VF32A/VF32A_E/VF32A_E_clip(55).wav,POS_VOT,164
VF32A/VF32A_E/VF32A_E_clip(18).wav,POS_VOT,20
VF32A/VF32A_E/VF32A_E_clip(0).wav,POS_VOT,29
VF32A/VF32A_E/VF32A_E_clip(99).wav,POS_VOT,23
VF32A/VF32A_E/VF32A_E_clip(33).wav,POS_VOT,90
VF32A/VF32A_E/VF32A_E_clip(118).wav,POS_VOT,18
VF32A/VF32A_E/VF32A_E_clip(2).wav,POS_VOT,27
VF32A/VF32A_E/VF32A_E_clip(112).wav,POS_VOT,31
VF32A/VF32A_E/VF32A_E_clip(4).wav,POS_VOT,14
VF32A/VF32A_E/VF32A_E_clip(64).wav,NEG_VOT,120
VF32A/VF32A_E/VF32A_E_clip(16).wav,NEG_VOT,51
VF32A/VF32A_E/VF32A_E_clip(61).wav,POS_VOT,76
VF32A/VF32A_E/VF32A_E_clip(79).wav,POS_VOT,10
VF32A/VF32A_E/VF32A_E_clip(89).wav,NEG_VOT,180
VF32A/VF32A_E/VF32A_E_clip(38).wav,POS_VOT,60
VF32A/VF32A_E/VF32A_E_clip(98).wav,POS_VOT,93
VF32A/VF32A_E/VF32A_E_clip(115).wav,POS_VOT,76
VF32A/VF32A_E/VF32A_E_clip(40).wav,POS_VOT,57
VF32A/VF32A_E/VF32A_E_clip(47).wav,POS_VOT,38
VF32A/VF32A_E/VF32A_E_clip(22).wav,POS_VOT,52
VF32A/VF32A_E/VF32A_E_clip(83).wav,POS_VOT,96
VF32A/VF32A_E/VF32A_E_clip(23).wav,POS_VOT,87
VF32A/VF32A_E/VF32A_E_clip(36).wav,POS_VOT,105
VF32A/VF32A_E/VF32A_E_clip(63).wav,POS_VOT,22
VF32A/VF32A_E/VF32A_E_clip(31).wav,POS_VOT,18
VF32A/VF32A_E/VF32A_E_clip(57).wav,POS_VOT,76
VF32A/VF32A_E/VF32A_E_clip(56).wav,POS_VOT,76
VF32A/VF32A_E/VF32A_E_clip(44).wav,POS_VOT,52
VF32A/VF32A_C/VF32A_C_clip(178).wav,POS_VOT,21
VF32A/VF32A_C/VF32A_C_clip(36).wav,POS_VOT,26
VF32A/VF32A_C/VF32A_C_clip(52).wav,POS_VOT,35
VF32A/VF32A_C/VF32A_C_clip(163).wav,POS_VOT,72
VF32A/VF32A_C/VF32A_C_clip(198).wav,POS_VOT,52
VF32A/VF32A_C/VF32A_C_clip(48).wav,POS_VOT,30
VF32A/VF32A_C/VF32A_C_clip(154).wav,POS_VOT,10
VF32A/VF32A_C/VF32A_C_clip(136).wav,POS_VOT,5
VF32A/VF32A_C/VF32A_C_clip(53).wav,POS_VOT,5
VF32A/VF32A_C/VF32A_C_clip(35).wav,POS_VOT,56
VF32A/VF32A_C/VF32A_C_clip(112).wav,POS_VOT,26
VF32A/VF32A_C/VF32A_C_clip(18).wav,POS_VOT,28
VF32A/VF32A_C/VF32A_C_clip(200).wav,POS_VOT,25
VF32A/VF32A_C/VF32A_C_clip(193).wav,POS_VOT,29
VF32A/VF32A_C/VF32A_C_clip(121).wav,POS_VOT,19
VF32A/VF32A_C/VF32A_C_clip(133).wav,POS_VOT,24
VF32A/VF32A_C/VF32A_C_clip(117).wav,POS_VOT,20
VF32A/VF32A_C/VF32A_C_clip(56).wav,POS_VOT,28
VF32A/VF32A_C/VF32A_C_clip(60).wav,POS_VOT,106
VF32A/VF32A_C/VF32A_C_clip(182).wav,NEG_VOT,8
VF32A/VF32A_C/VF32A_C_clip(103).wav,POS_VOT,25
VF32A/VF32A_C/VF32A_C_clip(15).wav,POS_VOT,16
VF32A/VF32A_C/VF32A_C_clip(186).wav,POS_VOT,22
VF32A/VF32A_C/VF32A_C_clip(169).wav,POS_VOT,5
VF32A/VF32A_C/VF32A_C_clip(189).wav,POS_VOT,5
VF32A/VF32A_C/VF32A_C_clip(100).wav,POS_VOT,39
VF32A/VF32A_C/VF32A_C_clip(165).wav,NEG_VOT,97
VF32A/VF32A_C/VF32A_C_clip(126).wav,POS_VOT,40
VF32A/VF32A_C/VF32A_C_clip(138).wav,POS_VOT,20
VF32A/VF32A_C/VF32A_C_clip(111).wav,POS_VOT,5
VF32A/VF32A_C/VF32A_C_clip(5).wav,POS_VOT,21
VF32A/VF32A_C/VF32A_C_clip(196).wav,POS_VOT,47
VF32A/VF32A_C/VF32A_C_clip(69).wav,POS_VOT,63
VF32A/VF32A_C/VF32A_C_clip(195).wav,POS_VOT,5
VF32A/VF32A_C/VF32A_C_clip(158).wav,POS_VOT,97
VF32A/VF32A_C/VF32A_C_clip(162).wav,POS_VOT,37
VF32A/VF32A_C/VF32A_C_clip(146).wav,POS_VOT,10
VF32A/VF32A_C/VF32A_C_clip(26).wav,POS_VOT,14
VF32A/VF32A_C/VF32A_C_clip(92).wav,NEG_VOT,100
VF32A/VF32A_C/VF32A_C_clip(32).wav,POS_VOT,26
VF32A/VF32A_C/VF32A_C_clip(14).wav,POS_VOT,22
VF32A/VF32A_C/VF32A_C_clip(145).wav,POS_VOT,152
VF32A/VF32A_C/VF32A_C_clip(168).wav,POS_VOT,5
VF32A/VF32A_C/VF32A_C_clip(6).wav,POS_VOT,23
VF32A/VF32A_C/VF32A_C_clip(97).wav,POS_VOT,5
VF32A/VF32A_C/VF32A_C_clip(33).wav,POS_VOT,21
VF32A/VF32A_C/VF32A_C_clip(125).wav,POS_VOT,62
VF32A/VF32A_C/VF32A_C_clip(172).wav,POS_VOT,127
VF32A/VF32A_C/VF32A_C_clip(122).wav,POS_VOT,16
VF32A/VF32A_C/VF32A_C_clip(30).wav,POS_VOT,5
VF32A/VF32A_C/VF32A_C_clip(187).wav,POS_VOT,27
VF32A/VF32A_C/VF32A_C_clip(58).wav,POS_VOT,17
VF32A/VF32A_C/VF32A_C_clip(101).wav,POS_VOT,32
VF32A/VF32A_C/VF32A_C_clip(157).wav,POS_VOT,23
VF32A/VF32A_C/VF32A_C_clip(40).wav,POS_VOT,22
VF32A/VF32A_C/VF32A_C_clip(11).wav,POS_VOT,20
VF32A/VF32A_C/VF32A_C_clip(142).wav,POS_VOT,34
VF32A/VF32A_C/VF32A_C_clip(49).wav,POS_VOT,27
VF32A/VF32A_C/VF32A_C_clip(130).wav,POS_VOT,90
VF32A/VF32A_C/VF32A_C_clip(79).wav,POS_VOT,25
VF32A/VF32A_C/VF32A_C_clip(201).wav,POS_VOT,30
VF32A/VF32A_C/VF32A_C_clip(132).wav,POS_VOT,26
VF32A/VF32A_C/VF32A_C_clip(137).wav,POS_VOT,24
VF32A/VF32A_C/VF32A_C_clip(66).wav,POS_VOT,21
VF32A/VF32A_C/VF32A_C_clip(124).wav,POS_VOT,26
VF32A/VF32A_C/VF32A_C_clip(104).wav,NEG_VOT,138
VF32A/VF32A_C/VF32A_C_clip(19).wav,POS_VOT,18
VF32A/VF32A_C/VF32A_C_clip(199).wav,POS_VOT,23
VF32A/VF32A_C/VF32A_C_clip(166).wav,POS_VOT,18
VF32A/VF32A_C/VF32A_C_clip(87).wav,POS_VOT,69
VF32A/VF32A_C/VF32A_C_clip(116).wav,POS_VOT,29
VF32A/VF32A_C/VF32A_C_clip(59).wav,POS_VOT,84
VF32A/VF32A_C/VF32A_C_clip(177).wav,POS_VOT,31
VF32A/VF32A_C/VF32A_C_clip(131).wav,POS_VOT,15
VF32A/VF32A_C/VF32A_C_clip(51).wav,POS_VOT,58
VF32A/VF32A_C/VF32A_C_clip(94).wav,POS_VOT,17
VF32A/VF32A_C/VF32A_C_clip(80).wav,POS_VOT,31
VF32A/VF32A_C/VF32A_C_clip(190).wav,POS_VOT,23
VF32A/VF32A_C/VF32A_C_clip(72).wav,POS_VOT,91
VF32A/VF32A_C/VF32A_C_clip(185).wav,POS_VOT,47
VF32A/VF32A_C/VF32A_C_clip(160).wav,POS_VOT,5
VF32A/VF32A_C/VF32A_C_clip(127).wav,POS_VOT,33
VF32A/VF32A_C/VF32A_C_clip(98).wav,NEG_VOT,88
VF32A/VF32A_C/VF32A_C_clip(65).wav,POS_VOT,16
VF32A/VF32A_C/VF32A_C_clip(28).wav,POS_VOT,45
VF32A/VF32A_C/VF32A_C_clip(191).wav,POS_VOT,16
VF32A/VF32A_C/VF32A_C_clip(43).wav,POS_VOT,71
VF32A/VF32A_C/VF32A_C_clip(93).wav,POS_VOT,17
VF32A/VF32A_C/VF32A_C_clip(141).wav,POS_VOT,34
VF32A/VF32A_C/VF32A_C_clip(95).wav,POS_VOT,17
VF32A/VF32A_C/VF32A_C_clip(76).wav,POS_VOT,21
VF32A/VF32A_C/VF32A_C_clip(90).wav,POS_VOT,190
VF32A/VF32A_C/VF32A_C_clip(147).wav,POS_VOT,27
VF32A/VF32A_C/VF32A_C_clip(24).wav,POS_VOT,21
VF32A/VF32A_C/VF32A_C_clip(62).wav,POS_VOT,28
VF32A/VF32A_C/VF32A_C_clip(16).wav,POS_VOT,20
VF32A/VF32A_C/VF32A_C_clip(0).wav,POS_VOT,18
VF32A/VF32A_C/VF32A_C_clip(89).wav,POS_VOT,14
VF32A/VF32A_C/VF32A_C_clip(57).wav,POS_VOT,21
VF32A/VF32A_C/VF32A_C_clip(8).wav,POS_VOT,35
VF32A/VF32A_C/VF32A_C_clip(37).wav,POS_VOT,23
VF32A/VF32A_C/VF32A_C_clip(91).wav,POS_VOT,22
VF32A/VF32A_C/VF32A_C_clip(1).wav,POS_VOT,22
VF32A/VF32A_C/VF32A_C_clip(25).wav,POS_VOT,18
VF32A/VF32A_C/VF32A_C_clip(54).wav,POS_VOT,22
VF32A/VF32A_C/VF32A_C_clip(170).wav,POS_VOT,36
VF32A/VF32A_C/VF32A_C_clip(70).wav,POS_VOT,14
VF32A/VF32A_C/VF32A_C_clip(115).wav,POS_VOT,87
VF32A/VF32A_C/VF32A_C_clip(61).wav,POS_VOT,29
VF32A/VF32A_C/VF32A_C_clip(179).wav,POS_VOT,68
VF32A/VF32A_C/VF32A_C_clip(46).wav,POS_VOT,15
VF32A/VF32A_C/VF32A_C_clip(23).wav,POS_VOT,59
VF32A/VF32A_C/VF32A_C_clip(74).wav,POS_VOT,20
VF32A/VF32A_C/VF32A_C_clip(144).wav,POS_VOT,52
VF32A/VF32A_C/VF32A_C_clip(161).wav,POS_VOT,131
VF32A/VF32A_C/VF32A_C_clip(181).wav,POS_VOT,5
VF32A/VF32A_C/VF32A_C_clip(44).wav,POS_VOT,20
VF32A/VF32A_C/VF32A_C_clip(109).wav,POS_VOT,17
VF32A/VF32A_C/VF32A_C_clip(129).wav,POS_VOT,19
VF32A/VF32A_C/VF32A_C_clip(7).wav,POS_VOT,28
VF32A/VF32A_C/VF32A_C_clip(50).wav,POS_VOT,30
VF32A/VF32A_C/VF32A_C_clip(9).wav,POS_VOT,15
VF32A/VF32A_C/VF32A_C_clip(139).wav,POS_VOT,23
VF32A/VF32A_C/VF32A_C_clip(2).wav,POS_VOT,81
VF32A/VF32A_C/VF32A_C_clip(84).wav,POS_VOT,15
VF32A/VF32A_C/VF32A_C_clip(77).wav,POS_VOT,28
VF32A/VF32A_C/VF32A_C_clip(143).wav,POS_VOT,34
VF32A/VF32A_C/VF32A_C_clip(180).wav,POS_VOT,31
VF32A/VF32A_C/VF32A_C_clip(102).wav,POS_VOT,74
VF32A/VF32A_C/VF32A_C_clip(64).wav,POS_VOT,13
VF32A/VF32A_C/VF32A_C_clip(110).wav,POS_VOT,24
VF32A/VF32A_C/VF32A_C_clip(27).wav,POS_VOT,5
VF32A/VF32A_C/VF32A_C_clip(34).wav,POS_VOT,21
VF32A/VF32A_C/VF32A_C_clip(29).wav,POS_VOT,23
VF32A/VF32A_C/VF32A_C_clip(192).wav,POS_VOT,39
VF32A/VF32A_C/VF32A_C_clip(78).wav,POS_VOT,80
VF32A/VF32A_C/VF32A_C_clip(17).wav,POS_VOT,5
VF32A/VF32A_C/VF32A_C_clip(22).wav,POS_VOT,5
VF32A/VF32A_C/VF32A_C_clip(197).wav,POS_VOT,22
VF32A/VF32A_C/VF32A_C_clip(10).wav,POS_VOT,16
VF32A/VF32A_C/VF32A_C_clip(42).wav,POS_VOT,15
VF32A/VF32A_C/VF32A_C_clip(156).wav,POS_VOT,5
VF32A/VF32A_C/VF32A_C_clip(106).wav,POS_VOT,23
VF32A/VF32A_C/VF32A_C_clip(73).wav,POS_VOT,63
VF32A/VF32A_C/VF32A_C_clip(164).wav,POS_VOT,26
VF32A/VF32A_C/VF32A_C_clip(184).wav,POS_VOT,91
VF32A/VF32A_C/VF32A_C_clip(3).wav,POS_VOT,25
VF32A/VF32A_C/VF32A_C_clip(188).wav,POS_VOT,28
VF32A/VF32A_C/VF32A_C_clip(13).wav,POS_VOT,17
VF32A/VF32A_C/VF32A_C_clip(152).wav,POS_VOT,23
VF32A/VF32A_C/VF32A_C_clip(39).wav,POS_VOT,5
VF32A/VF32A_C/VF32A_C_clip(67).wav,POS_VOT,5
VF32A/VF32A_C/VF32A_C_clip(134).wav,POS_VOT,25
VF32A/VF32A_C/VF32A_C_clip(176).wav,POS_VOT,30
VF32A/VF32A_C/VF32A_C_clip(120).wav,POS_VOT,22
VF32A/VF32A_C/VF32A_C_clip(149).wav,POS_VOT,15
VF32A/VF32A_C/VF32A_C_clip(135).wav,POS_VOT,23
VF32A/VF32A_C/VF32A_C_clip(140).wav,POS_VOT,19
VF32A/VF32A_C/VF32A_C_clip(171).wav,POS_VOT,5
VF32A/VF32A_C/VF32A_C_clip(31).wav,POS_VOT,5
VF32A/VF32A_C/VF32A_C_clip(71).wav,POS_VOT,35
VF32A/VF32A_C/VF32A_C_clip(167).wav,POS_VOT,5
VF32A/VF32A_C/VF32A_C_clip(150).wav,POS_VOT,24
VF32A/VF32A_C/VF32A_C_clip(96).wav,POS_VOT,93
VF32A/VF32A_C/VF32A_C_clip(4).wav,POS_VOT,22
VF32A/VF32A_C/VF32A_C_clip(85).wav,POS_VOT,21
VF32A/VF32A_C/VF32A_C_clip(173).wav,POS_VOT,61
VF32A/VF32A_C/VF32A_C_clip(105).wav,POS_VOT,27
VF32A/VF32A_C/VF32A_C_clip(114).wav,POS_VOT,23
VF32A/VF32A_C/VF32A_C_clip(88).wav,POS_VOT,21
VF32A/VF32A_C/VF32A_C_clip(148).wav,POS_VOT,34
VF32A/VF32A_C/VF32A_C_clip(68).wav,NEG_VOT,84
VF32A/VF32A_C/VF32A_C_clip(12).wav,POS_VOT,27
VF32A/VF32A_C/VF32A_C_clip(155).wav,POS_VOT,50
VF32A/VF32A_C/VF32A_C_clip(41).wav,POS_VOT,16
VF32A/VF32A_C/VF32A_C_clip(99).wav,POS_VOT,15
VF32A/VF32A_C/VF32A_C_clip(107).wav,POS_VOT,14
VF32A/VF32A_C/VF32A_C_clip(21).wav,NEG_VOT,63
VF32A/VF32A_C/VF32A_C_clip(151).wav,POS_VOT,28
VF32A/VF32A_C/VF32A_C_clip(123).wav,POS_VOT,37
VF32A/VF32A_C/VF32A_C_clip(194).wav,POS_VOT,17
VF32A/VF32A_C/VF32A_C_clip(159).wav,POS_VOT,77
VF32A/VF32A_C/VF32A_C_clip(55).wav,POS_VOT,60
VF32A/VF32A_C/VF32A_C_clip(113).wav,POS_VOT,19
VF32A/VF32A_C/VF32A_C_clip(83).wav,POS_VOT,85
VF32A/VF32A_C/VF32A_C_clip(183).wav,POS_VOT,28
VF32A/VF32A_C/VF32A_C_clip(86).wav,POS_VOT,27
VF32A/VF32A_C/VF32A_C_clip(45).wav,POS_VOT,12
VF32A/VF32A_C/VF32A_C_clip(175).wav,NEG_VOT,18
VF32A/VF32A_C/VF32A_C_clip(47).wav,POS_VOT,119
VF32A/VF32A_C/VF32A_C_clip(108).wav,POS_VOT,17
VF32A/VF32A_C/VF32A_C_clip(118).wav,POS_VOT,5
VF32A/VF32A_C/VF32A_C_clip(119).wav,POS_VOT,15
VF32A/VF32A_C/VF32A_C_clip(63).wav,POS_VOT,74
VF32A/VF32A_C/VF32A_C_clip(38).wav,POS_VOT,27
VF32A/VF32A_C/VF32A_C_clip(128).wav,POS_VOT,24
VF32A/VF32A_C/VF32A_C_clip(75).wav,POS_VOT,5
VF32A/VF32A_C/VF32A_C_clip(82).wav,POS_VOT,91
VF32A/VF32A_C/VF32A_C_clip(81).wav,POS_VOT,13
VF32A/VF32A_C/VF32A_C_clip(20).wav,NEG_VOT,117
VF32A/VF32A_C/VF32A_C_clip(153).wav,POS_VOT,19
VF32A/VF32A_C/VF32A_C_clip(174).wav,POS_VOT,81
VM19D/VM19D_C/VM19D_C_clip(2).wav,POS_VOT,5
VM19D/VM19D_C/VM19D_C_clip(71).wav,POS_VOT,24
VM19D/VM19D_C/VM19D_C_clip(60).wav,POS_VOT,28
VM19D/VM19D_C/VM19D_C_clip(157).wav,POS_VOT,23
